,id,text,favorite_count,retweet_count,created_at
1356,1028966927685877760,Are you a reporter covering #climatechange? Check out our reporting program and attend the 2018 Global Climate Acti… https://t.co/I5VQTdR7VK,0,0,2018-08-13 11:30:07+00:00
1357,1028966549149896704,Mojave Desert birds crashed over the last century due to climate change #nature Wish a beautiful week ahead,0,0,2018-08-13 11:28:37+00:00
1358,1028966491738136576,RT @ToolangiForest: A great day of action for our message of “Dear Dan”! Toolangi community &amp; friends joined together to respectfully ask @…,0,35,2018-08-13 11:28:23+00:00
1359,1028966614769774592,@guardian #climatechange will make stories like this more common as rising tides and more extreme weather events become the norm,2,0,2018-08-13 11:28:52+00:00
1360,1028966689206095874,"RT @PsychopompGecko: Jordan Peterson, with Koch backing, went from an anti-trans activist to an influential speaker teaching so-called skep…",0,781,2018-08-13 11:29:10+00:00
1361,1028966931548778496,"RT @EU_H2020: ""The loss of an ancient monument is a loss for us all"" What's #ClimateChange doing to our most beloved structures? HERACLES m…",0,9,2018-08-13 11:30:08+00:00
1362,1028966531688849408,RT @LeslieMaggie: Take care when reading Conservative strategist’s praises of Ford’s fast action and competence. Complete bunk. Hydro One C…,0,19,2018-08-13 11:28:33+00:00
1363,1028966669216083969,RT @EnergyInDepth: A leaked memo and a trail of campaign donations suggest Tom Steyer may be funding the #climatechange lawsuits in Califor…,0,411,2018-08-13 11:29:05+00:00
1364,1028966611271774208,"Hopefully it does not get just lip service and is actually used to save this beautiful country’s wild life, forests… https://t.co/YVryVw7qxe",0,0,2018-08-13 11:28:52+00:00
1365,1028966955791867904,RT @RMetS: Gardening in a Changing Climate - Birmingham 3rd October 2018. Join us for an unique opportunity to hear from scientists and pra…,0,20,2018-08-13 11:30:14+00:00
1366,1028966712073322496,RT @theboltreport: BOLT: I have a message to the Liberal MPs - Why don't you finally get the guts to make a stand against your Prime Minist…,0,119,2018-08-13 11:29:16+00:00
1367,1028966695929634817,"RT @ClimateOutreach: Writing in @TheSTMagazine , @joshglancy laments that #climatechange is 'too big and intangible to cope with on a daily…",0,5,2018-08-13 11:29:12+00:00
1368,1028966990608826369,Everything is under global warming,0,0,2018-08-13 11:30:22+00:00
1369,1028966874988638209,"RT @Peters_Glen: It is always a good reminder to see how the global average temperature has changed over the last 150 years...

https://t.c…",0,136,2018-08-13 11:29:54+00:00
1370,1028966768780496896,"RT @SasjaBeslik: THIS is the most effective way to tackle climate change. 
#climatechange #globalwarming https://t.co/qA6soexGi5",0,433,2018-08-13 11:29:29+00:00
1371,1028966899441389568,"Even in coal country, there are opportunities for clean energy progress. #ActOnClimate https://t.co/rjyXvgix4H",2,2,2018-08-13 11:30:00+00:00
1372,1028966899458007041,United Nations Food and Agriculture Organization @FAO explains what #climatechange means for #farmers around the wo… https://t.co/slc5R48nMn,6,2,2018-08-13 11:30:00+00:00
1373,1028966716850794496,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 11:29:17+00:00
1374,1028966958425755648,@WeTheVoters2013 Stirring trouble?? You sacrifice Australians for the sake of changing....NOTHING?? #auspol #climatechange,0,0,2018-08-13 11:30:14+00:00
1375,1028966912192114694,RT @DailySignal: Many on the left claim #climatechange is responsible for the #CAwildfires ... but experts say misguided environmentalist p…,0,99,2018-08-13 11:30:03+00:00
1376,1028966508364423168,"RT @ABC: Rising temperatures linked to climate change are making wildfires larger, more dangerous and more expensive to fight, experts say.…",0,149,2018-08-13 11:28:27+00:00
1377,1028966930542206977,What lurks in the Arctic’s thawing permafrost? Robinson Meyer discovers the zombie diseases of climate change… https://t.co/W5wv2vnWsn,53,22,2018-08-13 11:30:08+00:00
1378,1028966722487889920,RT @EmmeJays: Combat climate change and environmental pollution and plant trees! So nice to see the British Deputy High Commission celebrat…,0,3,2018-08-13 11:29:18+00:00
1379,1028966928847708162,RT @UNFCCC: In 2017 Hurricanes Maria and Irma caused huge destruction in the #Caribbean. Now 26 countries have joined forces with 40+ priva…,0,75,2018-08-13 11:30:07+00:00
1380,1028966741697748992,RT @JoBirtus: Ecosystems across Australia are collapsing under climate change https://t.co/tTzpw6wLdw,0,2,2018-08-13 11:29:23+00:00
1381,1028966487564935168,Stop -Global Warming- and Protect -Endangered Animals- with a free click! https://t.co/n6whj0oZjh via @po_st,0,0,2018-08-13 11:28:22+00:00
1382,1028967450216484864,"Why The EU Will Cut Greenhouse Gas Emissions Radically by 2050: https://t.co/lIyvyyH4dq
#climatechange… https://t.co/rYnKDk6VlJ",0,0,2018-08-13 11:32:12+00:00
1383,1028967001593659392,"🌳 हम इस साल के सावन में अब तक 860 से अधिक देसी वृक्ष लगा चुके हैं

🌳 और तस्वीरें यहाँ: https://t.co/7ACHFBTGhc… https://t.co/jk6vM7UGJP",0,8,2018-08-13 11:30:25+00:00
1384,1028967038847516672,"RT @MsAvaArmstrong: From the Iran deal to TPP to climate change, Trump is the Anti-Obama.

He will undo every harmful Obama policy.  
And,…",0,21,2018-08-13 11:30:34+00:00
1385,1028967275439616000,#pmlive Why'd LNP BASE vote 4 Mal when just like ALP he'll elevate electricity prices with less tax cuts-We hate AL… https://t.co/9CgkYGMESy,0,0,2018-08-13 11:31:30+00:00
1386,1028967143071612928,"@thepmo @cporterwa Increasing intensity and frequency of drought, and more frequent coral bleaching  events spell m… https://t.co/gFWyLqXSG2",0,1,2018-08-13 11:30:58+00:00
1387,1028967435519504384,"RT @alex_randall: ""Pacific countries may set up huge climate change fund. The Pacific Islands Forum summit in Nauru next month will conside…",0,10,2018-08-13 11:32:08+00:00
1388,1028967379785670656,RT @TheAtlantic: What lurks in the Arctic’s thawing permafrost? Robinson Meyer discovers the zombie diseases of climate change https://t.co…,0,22,2018-08-13 11:31:55+00:00
1389,1028967348282306560,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 11:31:47+00:00
1390,1028967267852140545,RT @yhoward76: #climatechange https://t.co/0SjweJS63L,0,2,2018-08-13 11:31:28+00:00
1391,1028967258402373632,RT @PaulEDawson: What is happening in the Arctic will reverberate around the globe. Arctic warming may already be influencing weather patte…,0,465,2018-08-13 11:31:26+00:00
1392,1028967106098982913,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 11:30:50+00:00
1393,1028967095105716235,Innovation for Sustainable Development Hackathon Event #Green #Power #Water #ClimateChange https://t.co/5uYEQnDaJp.… https://t.co/OWCLWVYfuk,0,0,2018-08-13 11:30:47+00:00
1394,1028967335070191616,"RT @WANAInstitute: Yesterday, our Climate Change #Youth Ambassadors reflected on the role #gender plays in #climate change adaptation throu…",0,5,2018-08-13 11:31:44+00:00
1395,1028967406201233408,"Meet James, an ERC Research Fellow, who's seen here surveying a #coralreef in Palau #PICRC as part of a 5-year… https://t.co/3dBMqNubK2",23,10,2018-08-13 11:32:01+00:00
1396,1028967427734814720,"RT @Glen4Climate: ""We’re the first generation to feel the impact of climate change and the last generation that can do something about it.”…",0,34,2018-08-13 11:32:06+00:00
1397,1028967303545794561,If you're not paying attention to the relationship between climate change and the spread of vector-borne disease li… https://t.co/hFxJiCngoW,2,0,2018-08-13 11:31:37+00:00
1398,1028967429353791488,RT @theboltreport: BOLT: I have a message to the Liberal MPs - Why don't you finally get the guts to make a stand against your Prime Minist…,0,119,2018-08-13 11:32:07+00:00
1399,1028967091058049025,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 11:30:46+00:00
1400,1028967008208080896,"It cost you 00.00 to keep your environment clean...
#ClimateChange#environment#tanzaniaenvironmental#",6,1,2018-08-13 11:30:26+00:00
1401,1028967226647425024,Climate Change Denialists Never Had It So Good. So Why the Angst?  https://t.co/9HMd8xyeC8,0,0,2018-08-13 11:31:18+00:00
1402,1028967041074716673,"RT @WoodlandTrust: #TreesOnFarms can increase productivity, reduce #SoilErosion, store carbon and mitigate #ClimateChange, and reduce #floo…",0,27,2018-08-13 11:30:34+00:00
1403,1028967347686711297,"RT @UNDPClimate: After progressively worse water shortages in #Jamaica, the #Japan &amp; @UNDP supported Japanese #Caribbean #ClimateChange Par…",0,36,2018-08-13 11:31:47+00:00
1404,1028967452464431104,The latest RVA Weather Network! https://t.co/KBbw0zlsxu Thanks to @mitsusumashi @SVELTEJOY @TheSTStyle #weather #climatechange,0,0,2018-08-13 11:32:12+00:00
1405,1028967154165731328,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 11:31:01+00:00
1406,1028967311426899969,"RT @johnupton: “There's no reluctance to talk about climate change. But we have to call up scientists and ask them, because climate change…",0,21,2018-08-13 11:31:38+00:00
1407,1028967364593770501,"RT @neiltyson: Today, the greatest threat of extinction we face is not asteroids or climate change or disease or  famine. It’s society’s re…",0,66658,2018-08-13 11:31:51+00:00
1408,1028967346017366016,How will everything change under climate change? https://t.co/FVEMH0b3gd Oldie but Goodie,0,0,2018-08-13 11:31:47+00:00
1409,1028967274084937728,Technology contributes to our global warming. Good thing that Terawatt  has come up with bright solution. Using LED… https://t.co/mUg0hpHEdh,0,0,2018-08-13 11:31:30+00:00
1410,1028967229625458689,"RT @JEcology: The @BESClimate SIG are running a workshop this October in Cambridge, bringing together scientists, policy makers and practit…",0,2,2018-08-13 11:31:19+00:00
1411,1028967034120491008,"⭐️⭐️⭐️⭐️⭐️
Facing $17 billion in fire damages, a CEO blames climate change https://t.co/yFrlJBQG65 via @business",0,0,2018-08-13 11:30:32+00:00
1412,1028967379244646401,RT @UniversityLeeds: The effects of extreme #weather this summer have been felt around the world. Dr Anna Hogg from @SEELeeds discusses the…,0,11,2018-08-13 11:31:55+00:00
1413,1028967283408822273,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 11:31:32+00:00
1414,1028967426715734016,"“Climate change is no longer coming, it’s here,” Geisha Williams, chief executive officer of PG&amp;E, said in an email… https://t.co/Jmg3Qw9yPW",0,0,2018-08-13 11:32:06+00:00
1415,1028966993062490112,"#Arctic understanding limited by patchy field work, scientist says | CBC News https://t.co/SbudfFUF8M #science… https://t.co/drXIOhszMw",0,0,2018-08-13 11:30:23+00:00
1416,1028967257328603136,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 11:31:26+00:00
1417,1028967286256885760,RT @PeterFurth: It is simply impossible for an affluent society to avoid crippling congestion without congestion charge. It’s a law of econ…,0,107,2018-08-13 11:31:32+00:00
1418,1028967082849972224,RT @veganfuture: Going Vegan to Combat Climate Change https://t.co/33YZuDv8SS,0,8,2018-08-13 11:30:44+00:00
1419,1028967167834902529,RT @TheAtlantic: What lurks in the Arctic’s thawing permafrost? Robinson Meyer discovers the zombie diseases of climate change https://t.co…,0,22,2018-08-13 11:31:04+00:00
1420,1028967159903539200,"With term starts just a few weeks away, why not check on your uni's #divestment policy? 

https://t.co/a2oZEAC27U… https://t.co/SxvstBheHU",2,2,2018-08-13 11:31:02+00:00
1421,1028967014407131136,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 11:30:28+00:00
1422,1028967088457756672,"RT @duycks: breaking: the #PeoplesClimateCase moves forward as #EU General Court accepts to hear the case, request @EUparliament &amp; @EUCounc…",0,35,2018-08-13 11:30:45+00:00
1423,1028967371581603841,The latest The Rally Earth Daily! https://t.co/n8GK9bXMNq #climatechange #sweden,0,0,2018-08-13 11:31:53+00:00
1424,1028967003917373442,"@NPR hasn't used the words ""#climate change"" in each and every one of its reports on the fires. Should it? https://t.co/AOfYjVANOo",0,0,2018-08-13 11:30:25+00:00
1425,1028967172171685888,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 11:31:05+00:00
1426,1028966996153651200,RT @unisdr: The fascinating intersection between #resilience #urbanplanning #development basic services and #climatechange. #SendaiFramewor…,0,20,2018-08-13 11:30:23+00:00
1427,1028967199854223360,"RT @MsAvaArmstrong: From the Iran deal to TPP to climate change, Trump is the Anti-Obama.

He will undo every harmful Obama policy.  
And,…",0,21,2018-08-13 11:31:12+00:00
1428,1028967016453963777,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 11:30:28+00:00
1429,1028967037983510529,"@IOL Important to realize the environmental conditions behind this story and pay attention to the patterns, which m… https://t.co/tid0w31Mpv",0,0,2018-08-13 11:30:33+00:00
1430,1028967366422491136,RT @TheAtlantic: What lurks in the Arctic’s thawing permafrost? Robinson Meyer discovers the zombie diseases of climate change https://t.co…,0,22,2018-08-13 11:31:52+00:00
1431,1028967353462054912,RT @PaulEDawson: Policies that choke off fossil fuels at their origin — shutting down mines and wells; banning new ones; opting against new…,0,396,2018-08-13 11:31:49+00:00
1432,1028967078743572482,"RT @ALevermann: ""Heed the warnings in extreme weather"" (Guardian)
https://t.co/rQ7fJfRSuj

""Make supply chains climate-smart"" (Nature)
http…",0,16,2018-08-13 11:30:43+00:00
1433,1028967189183750145,NO. And you’re exploiting extreme misery on top of it. MONSTER. #ClimateChangeIsReal  https://t.co/SY6wRdEIOQ,0,0,2018-08-13 11:31:09+00:00
1434,1028967246104809473,RT @ProjectMEDEAS: As with most climate issues it is those least able to respond (and most often least responsible for carbon emissions) wh…,0,3,2018-08-13 11:31:23+00:00
1435,1028967405735825408,RT @PaulPolman: “We do not inherit the Earth from our ancestors. We borrow it from our children.” Inspired by these young voices petitionin…,0,36,2018-08-13 11:32:01+00:00
1436,1028967141733814273,"RT @350: An important read from @payal350 who writes ""a reflection of the rollercoaster of emotions I feel working on climate change and ho…",0,16,2018-08-13 11:30:58+00:00
1437,1028967009059569665,#mustread #Klimawandel #ClimateChangeIsReal https://t.co/NmOKInfwYh,0,0,2018-08-13 11:30:26+00:00
1438,1028967403185688576,RT @ClimateReality: First things first – let's get the facts straight about climate change https://t.co/0303bwcJSH https://t.co/haNeghDnxX,0,107,2018-08-13 11:32:00+00:00
1439,1028967049668816896,The @CarbonCoop announced their withdrawal from the 2018 #ManchesterScienceFestival after the @MSIManchester announ… https://t.co/UN11FbKk8I,9,6,2018-08-13 11:30:36+00:00
1440,1028967152022421505,#ClimateAction #ClimateChange #MondayMotivation #SDGs #Nigeria #GlobalGoals #TruORGANIC #Emotional #Intelligence… https://t.co/J65hE17ZND,1,1,2018-08-13 11:31:00+00:00
1441,1028967393517682690,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 11:31:58+00:00
1442,1028967131751186432,"RT @michaelhallida4: Tony Abbott's day.

2GB this morning babbling climate change denialism.
Question time his Party's leader is forced to…",0,15,2018-08-13 11:30:56+00:00
1443,1028967218132865025,RT @MrDenmore: If there’s a definition of insanity it’s Australia’s policies on climate change being disrupted for a decade by wilfully ign…,0,125,2018-08-13 11:31:16+00:00
1444,1028967151594602496,"""Pacific countries may set up huge climate change fund. The Pacific Islands Forum summit in Nauru next month will c… https://t.co/YNbD1KEFPq",8,10,2018-08-13 11:31:00+00:00
1445,1028967302794960896,"Ears burning @JoshFrydenberg? They're saying the NEG is basically setting a torch to Australia's climate, and killi… https://t.co/hauGqmKmfO",6,6,2018-08-13 11:31:36+00:00
1446,1028967106581340160,"RT @ASSAf_Official: We are hosting a workshop on: Poverty, Inequality and Global Climate Change: Connecting the Discussions from 18 to 19 S…",0,11,2018-08-13 11:30:50+00:00
1447,1028967279017504768,"RT @MoralFibres: New 10 Things on the blog this morning - don't despair about climate change, do something instead; naked cucumbers; millen…",0,3,2018-08-13 11:31:31+00:00
1448,1028967460547031045,"RT @cdmgoldstandard: ""You don’t want to be the last one that wants to get out of certain assets once you realize they are no longer viable,…",0,1,2018-08-13 11:32:14+00:00
1449,1028967518654803969,"RT @SueForMayor: Increase risk of #fires in #NZ &amp; #insect #pests with #climatechange

“#Rural fires already wreak enough damage to cost the…",0,1,2018-08-13 11:32:28+00:00
1450,1028967538774892544,RT @MrDenmore: If there’s a definition of insanity it’s Australia’s policies on climate change being disrupted for a decade by wilfully ign…,0,125,2018-08-13 11:32:33+00:00
1451,1028967745948241920,"RT @AdamBandt: Australia signed up to the Paris Agreement, committing to keep global warming well below 2 degrees. Here’s how the NEG compa…",0,121,2018-08-13 11:33:22+00:00
1452,1028967798691782656,"Breaking it down:

“We have these large undulations in the jet stream. And that gives us extreme weather. But what’… https://t.co/m1wqU6ZrYU",3,0,2018-08-13 11:33:35+00:00
1453,1028968010386755584,RT @ralphfrank_com: Endangered polar bears on the islands have to find new ways to survive because of the rapidly increasing summer period.…,0,13,2018-08-13 11:34:25+00:00
1454,1028967633079623680,RT @PaulEDawson: What is happening in the Arctic will reverberate around the globe. Arctic warming may already be influencing weather patte…,0,465,2018-08-13 11:32:55+00:00
1455,1028967893705416705,"RT @DeSmogUK: With term starts just a few weeks away, why not check on your uni's #divestment policy? 

https://t.co/a2oZEAC27U #fossilfuel…",0,2,2018-08-13 11:33:57+00:00
1456,1028967635717828609,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 11:32:56+00:00
1457,1028967520752021509,"RT @UNHabitatSpain: ""Los resultados de RESCCUE (Resilient Cities Facing Climate Change) no sólo apuntan a proporcionar una visión general d…",0,4,2018-08-13 11:32:28+00:00
1458,1028967774284996610,"RT @ClimateReality: When it comes to the effects of climate change, our eyes don’t lie https://t.co/r6ukz6BsVq",0,280,2018-08-13 11:33:29+00:00
1459,1028967642508521472,"-10 points Australia

You elected a politician dumb enough to complain that people care about the drought but not c… https://t.co/SWNULRrWda",0,0,2018-08-13 11:32:57+00:00
1460,1028967694903795712,"RT @PaulEDawson: BOOM - Green is Bigger than Oil and Growing..... 

“No longer a loose concept the green economy is now a measurable and de…",0,127,2018-08-13 11:33:10+00:00
1461,1028967926727172096,@ABC Perhaps #environment should move up in the polls to begin to account for the rising costs of #ClimateChange. Y… https://t.co/UzbRFUowbv,0,0,2018-08-13 11:34:05+00:00
1462,1028967623889833984,"RT @alex_randall: ""Pacific countries may set up huge climate change fund. The Pacific Islands Forum summit in Nauru next month will conside…",0,10,2018-08-13 11:32:53+00:00
1463,1028967952710873088,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 11:34:11+00:00
1464,1028967717624328192,RT @ClimateReality: #ClimateChange adds fuel to wildfires in the US West by making them more likely and more severe https://t.co/GPChxnNUM4,0,114,2018-08-13 11:33:15+00:00
1465,1028967915020738560,Here's how you can actually help stop climate change https://t.co/DtDhx3l7M6,0,0,2018-08-13 11:34:02+00:00
1466,1028967518734639105,RT @myGridGB: If this petition passes I’ll make a credible and more detailed proposition on how I think my petition should be implemented.…,0,3,2018-08-13 11:32:28+00:00
1467,1028967869705543680,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 11:33:52+00:00
1468,1028967610367406080,"RT @SueForMayor: A newly installed natural #gas #TransCanada #Pipeline #Explodes in West Virginia #USA #Canada

#fossilfuels #emissions #cl…",0,1,2018-08-13 11:32:50+00:00
1469,1028967738537070592,Need some #MondayMotivation? Check out the new podcast @MothersInvent who interview women working to solve climate… https://t.co/S3bhW1fdDC,7,1,2018-08-13 11:33:20+00:00
1470,1028967904287440896,"RT @EddyJokovich: Climate change shows Australian politics at its worst. Opportunists, idiots, morons, MPs acting in bad faith, price gougi…",0,194,2018-08-13 11:34:00+00:00
1471,1028967666482966528,RT @MrDenmore: If there’s a definition of insanity it’s Australia’s policies on climate change being disrupted for a decade by wilfully ign…,0,125,2018-08-13 11:33:03+00:00
1472,1028967565689847809,"@rahmstorf Great Caarton. Another ""Handmade example"" for 'people of easy solutions' how to manage #temperature  &amp;… https://t.co/znGrogQaOf",0,0,2018-08-13 11:32:39+00:00
1473,1028967987569520641,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 11:34:20+00:00
1474,1028967972923236353,The latest *ATOM*ic paper (antiakwzeitung) ! https://t.co/XXfKHja4et #climatechange #antiatom,0,0,2018-08-13 11:34:16+00:00
1475,1028967563806429184,세계에서 여섯 번째로 큰 호수였던 차드 호수(아프리카 대륙에 위치)가 40년 만에 증발해 버렸다. https://t.co/NNU312ZRyD #환경 #지구온난화 #globalwarming [환경특집기사] 지구온난화 원인과 해결책,0,0,2018-08-13 11:32:39+00:00
1476,1028967537164394497,RT @samanfarid: 1/2 This incredible article outlines one of the biggest challenges humanity has faced — the most visible of many “planet-sc…,0,4,2018-08-13 11:32:32+00:00
1477,1028967800264708097,"RT @uclmaps: Professor @ChrisRapley3131 (@ES_UCL) stresses the dangers of rising temperatures, with an increase of 11-12C making more than…",0,4,2018-08-13 11:33:35+00:00
1478,1028967944691351552,RT @MagnusBorgen: @chreriks @Bellona_no @EquinorASA Debattredaktøren i Los Angeles Times bestemte i 2013 at klimafornektere ikke skulle få…,0,7,2018-08-13 11:34:09+00:00
1479,1028967752395042817,"RT @_WeMeanToClean: 🌳 हम इस साल के सावन में अब तक 860 से अधिक देसी वृक्ष लगा चुके हैं

🌳 और तस्वीरें यहाँ: https://t.co/7ACHFBTGhc

#WeMean…",0,8,2018-08-13 11:33:24+00:00
1480,1028967589123436544,RT @jayrosen_nyu: Why does skepticism about immigration walk hand in hand with skepticism about the science of climate change? I know we're…,0,52,2018-08-13 11:32:45+00:00
1481,1028967826470719488,... https://t.co/tzLWforih3,0,0,2018-08-13 11:33:41+00:00
1482,1028967917692641280,RT @James_BG: This is a sobering read and is well worth remembering the next time the 'let's just adapt to climate change' crowd get their…,0,13,2018-08-13 11:34:03+00:00
1483,1028967605246119936,"RT @alex_randall: ""Pacific countries may set up huge climate change fund. The Pacific Islands Forum summit in Nauru next month will conside…",0,10,2018-08-13 11:32:49+00:00
1484,1028967958595428352,RT @CarbonBubble: Sir David Attenborough is synonymous with groundbreaking #BBC nature and wildlife documentaries. Carbon Brief identifies…,0,8,2018-08-13 11:34:13+00:00
1485,1028967525118296064,"RT @KateAronoff: The scene in Jurassic Park when Newman loses his glasses and then says, ""I can afford more glasses"" immediately before bei…",0,7960,2018-08-13 11:32:29+00:00
1486,1028967511751122947,"RT @catsKYcats: @krassenstein @NRA Remember Them All!

#WellRegulated #CommonSense #GunReform #USAoverNRA #BLM #ProudDemocrat #UniteBlue #H…",0,11,2018-08-13 11:32:26+00:00
1487,1028967486811766784,"RT @ABCPolitics: Rising temperatures linked to climate change are making wildfires larger, more dangerous and more expensive to fight, expe…",0,6,2018-08-13 11:32:20+00:00
1488,1028967686217379840,"RT @Peters_Glen: It is always a good reminder to see how the global average temperature has changed over the last 150 years...

https://t.c…",0,136,2018-08-13 11:33:08+00:00
1489,1028967833861021696,The latest The empowering-the-future Daily! https://t.co/YqPwZxhUle Thanks to @MSignorile @ret_ward #climatechange #reiki,0,0,2018-08-13 11:33:43+00:00
1490,1028968006490107905,"RT @PaulEDawson: ""..as early as the mid-1960s, [they] planned their own business operations around rising seas &amp; other harms from climate c…",0,123,2018-08-13 11:34:24+00:00
1491,1028967541132148738,IMPT: — Heat: the next big inequality issue #ClimateChange #ClimateChangeIsReal  https://t.co/xndy1Lmyv7,0,0,2018-08-13 11:32:33+00:00
1492,1028967649747841024,@cathmckenna #climatechange #liberal #fail https://t.co/yBeH6gsIvx,0,0,2018-08-13 11:32:59+00:00
1493,1028967767532134400,RT @SadhguruJV: Afforestation on riparian lands will not only help mitigate climate change but will revitalize rivers &amp; boost farmers' inco…,0,1094,2018-08-13 11:33:27+00:00
1494,1028967582697775104,"RT @AmoneyResists: After 19 months:

The E.U.—No Deal
Mexico—No Deal
Iran——No Deal
Canada—No Deal
N.K.——No Deal
Trade——No Deal
Healthcare—N…",0,4512,2018-08-13 11:32:43+00:00
1495,1028967611671961600,"RT @kashthefuturist: What should the world to do tackle its #plastics problem?

#Sustainability #climatechange #plastic #waste #CircularEco…",0,105,2018-08-13 11:32:50+00:00
1496,1028967680450207746,Cleantech Tenders | Latest tenders include electric buses and water sustainability projects across europe.… https://t.co/yRKAkXSYU3,0,0,2018-08-13 11:33:06+00:00
1497,1028967529874706434,"RT @MsAvaArmstrong: From the Iran deal to TPP to climate change, Trump is the Anti-Obama.

He will undo every harmful Obama policy.  
And,…",0,21,2018-08-13 11:32:31+00:00
1498,1028968013549187073,RT @PaulPolman: “We do not inherit the Earth from our ancestors. We borrow it from our children.” Inspired by these young voices petitionin…,0,36,2018-08-13 11:34:26+00:00
1499,1028967897295736833,RT @PaulPolman: “We do not inherit the Earth from our ancestors. We borrow it from our children.” Inspired by these young voices petitionin…,0,36,2018-08-13 11:33:58+00:00
1500,1028967505966944257,@jofo2005 @globeandmail @globepolitics There is no common sense anyone can attach to climate change &amp; global deniers. Just stupidity!,0,0,2018-08-13 11:32:25+00:00
1501,1028967686921957377,"RT @KateVsTheWorld: Them: omg nerds are upset over video games! 

Also them: Omg the new Doom made a joke about demon pronouns! 
*50 posts…",0,149,2018-08-13 11:33:08+00:00
1502,1028967473700372481,"Authorities don’t yet know the cause of some of the fires, but the region’s giant utility, PG&amp;E Corp., see a culpri… https://t.co/PCp3axaWNT",0,0,2018-08-13 11:32:17+00:00
1503,1028967460651716608,"RT @TOORU_HIRANO: 2018年8月13日09時
台風16号が発生。進路は大陸へ

8月13日現在、日本の近海に実質3つの台風がある状態。もう16号だし。湿度が高く、各地でゲリラ豪雨が起こってるのは、台風からの湿った空気が原因。これだけ台風が発生していたら、気温も…",0,37,2018-08-13 11:32:14+00:00
1504,1028967579614765057,Cooling cannot be considered a luxury anymore. It is a necessity for  everyday living. India and eight other nation… https://t.co/PfRFyhaNqs,0,1,2018-08-13 11:32:42+00:00
1505,1028967974323937280,"Expert Exposes Liberals Who Blame West Coast Fires on 'Global Warming'-
https://t.co/bLsMcQ3Yj1
Via - @NeonNettle
#NeonNettle",0,0,2018-08-13 11:34:17+00:00
1506,1028967960361222144,"@TomPerez @DNC ""Honestly, these people are bound and determined to deflate and demobilize their base."" - Naomi Klei… https://t.co/HwvFS9xAHW",0,0,2018-08-13 11:34:13+00:00
1507,1028967945005715456,"RT @AdamBandt: I don’t trust this gov when it comes to renewables &amp; climate change.

Esp when they repeat Abbott’s lines that they’ll save…",0,61,2018-08-13 11:34:10+00:00
1508,1028967495166816256,"Perhaps if we can cure the TOXIC MENTAL condition of ""affluenza"" we can overcome climate change:  ""...affluenza as… https://t.co/2d5cpG9SfL",0,0,2018-08-13 11:32:22+00:00
1509,1028967525365764098,@NIB_2015 in your opinion what countries are attempting to mitigate the effects of climate change and what countries are ignoring them?,0,0,2018-08-13 11:32:29+00:00
1510,1028967604009009152,The latest EcoChange Daily! https://t.co/VHC6G4TVrk Thanks to @kerryhennigan @IMOclimate @Petroanalysis #climatechange #climate,0,0,2018-08-13 11:32:48+00:00
1511,1028967736230207489,RT @nytimes: Humans almost saved the planet from climate change 30 years ago. This is the story of how we failed: a tragedy in 2 acts.,0,496,2018-08-13 11:33:20+00:00
